重庆市重庆市大渡口区松青路,"[('街道', 2), ('购物广场', 2), ('春晖', 2), ('号', 2), ('1029', 2), ('春光', 2), ('松青路', 2), ('-', 1), ('9538', 1)]"
天津市天津市南开区,"[('王顶', 31), ('9', 30), ('-', 27), ('堤', 26), ('3', 26), ('门', 25), ('林苑', 24), ('微微', 20), ('东', 13), ('103', 12), ('号', 12), ('东里', 11), ('号楼', 10), ('东路', 9), ('林东', 8), ('大江', 7), ('烟酒', 7), ('到货', 7), ('拨打', 7), ('收', 5), ('堤苑', 5), ('天津市', 5), ('南开区', 5), ('1033', 5), ('苑', 4), ('附近', 4), ('街道', 4), ('对过', 3), ('代收', 3), ('13299959366', 3), ('.', 3), ('伟', 3), ('13212204767', 3), ('333', 3), ('103men', 2), ('111', 2), ('10333333', 2), ('10333', 2), ('a', 2), ('门门', 2), ('33', 2), ('103V', 2), ('99', 2), ('aa', 1), ('1', 1), ('103AAAA1', 1), ('103AAAA', 1), ('1033a', 1), ('103n', 1), ('q121', 1), ('121', 1), ('13', 1), ('as', 1), ('221', 1), ('1033333', 1), ('ab', 1), ('103B', 1), ('的', 1)]"
广东省中山市恒洋一街6巷,"[('巷', 1), ('社区', 1), ('一街', 1), ('四路', 1), ('恒美', 1), ('6', 1), ('10', 1), ('恒洋', 1), ('号', 1), ('城南', 1)]"
河南省郑州市管城回族区大同路,"[('鳄鱼', 1), ('新世纪', 1), ('138', 1), ('院里', 1), ('皮具', 1), ('号', 1), ('城', 1), ('店', 1), ('大同路', 1)]"
陕西省西安市雁塔区,"[('欣苑', 2), ('号楼', 2), ('石桥', 2), ('3', 2), ('2702', 2), ('西安市', 1), ('广场', 1), ('雁塔区', 1), ('陕西省', 1), ('海星', 1)]"
江苏省南京市鼓楼区宁海路,"[('宁海', 10), ('号', 10), ('路', 9), ('83', 2), ('90', 2), ('街道', 1), ('到', 1), ('87', 1), ('84', 1), ('80', 1), ('-', 1), ('81', 1), ('82', 1), ('85', 1), ('鼓楼区', 1), ('南京市', 1), ('政府', 1)]"
浙江省台州市临海市大田桥,"[('大田', 4), ('桥', 3), ('号', 3), ('街道', 1), ('654', 1), ('1937', 1), ('183', 1)]"
广东省茂名市茂南区光华南路,"[('号', 11), ('南路', 10), ('189', 10), ('光华', 10), ('9', 7), ('楼', 7), ('9018', 6), ('远光', 5), ('大厦', 5), ('凤凰', 3), ('城', 3), ('中影', 3), ('酒店', 2), ('如家', 2), ('18', 2), ('室', 1)]"
贵州省遵义市汇川区,"[('汇川区', 2), ('唯一', 2), ('路', 2), ('昆明', 2), ('国际', 2)]"
安徽省马鞍山市和县,"[('新城', 11), ('家园', 9), ('历阳', 5), ('对面', 5), ('三小', 5), ('到货', 4), ('超市', 3), ('欢乐', 3), ('-', 3), ('打电话', 3), ('购物', 3), ('10', 2), ('栋', 2), ('佳苑', 2), ('和县', 2), ('jfaihf', 1), ('与', 1), ('路', 1), ('联系', 1), ('附近', 1), ('幢', 1), ('我', 1), ('广场', 1), ('镇', 1), ('大门', 1), ('瑶海区', 1), ('万达', 1), ('公交车站', 1), ('2', 1), ('单元', 1), ('临泉', 1), ('南湖', 1), ('东路', 1), ('富贵', 1), ('交叉口', 1), ('3', 1), ('园', 1)]"
广东省佛山市南海区海八东路,"[('海八', 4), ('1', 3), ('锦城', 3), ('中海', 3), ('东路', 3), ('街道', 2), ('1903', 2), ('4', 2), ('号', 2), ('栋', 2), ('二街', 2), ('号桂城', 1), ('便利店', 1), ('桂城', 1), ('国际', 1), ('花园', 1)]"
广西壮族自治区南宁市西乡塘区北大南路,"[('北大', 1), ('号', 1), ('南路', 1), ('25', 1)]"
广东省东莞市祥新东路,"[('新', 1), ('友家', 1), ('便利店', 1), ('LXG', 1), ('33', 1), ('号', 1), ('东路', 1), ('雁田村祥', 1)]"
广东省清远市清城区,"[('号', 2), ('永', 2), ('兴隆', 2), ('了', 1), ('87', 1), ('33', 1), ('源新二', 1), ('二路', 1), ('源新', 1)]"
重庆市重庆市沙坪坝区,"[('17783170865', 3), ('里', 3), ('城', 3), ('栋', 3), ('富力', 3), ('小', 3), ('号', 3), ('街道', 3), ('虎溪', 3), ('永镇', 2), ('水果店', 2), ('代收', 2), ('楼', 2), ('电话', 2), ('2', 2), ('西', 2), ('陈', 2), ('河畔', 2), ('小优', 2), ('3', 2), ('clp', 1), ('12', 1), ('）', 1), ('繁华', 1), ('（', 1), ('呀', 1), ('4', 1), ('陈收', 1), ('拨打', 1), ('重庆市', 1), ('和', 1), ('派送', 1), ('89', 1), ('沙坪坝区', 1), ('人民政府', 1), ('33', 1), ('一起', 1), ('谁', 1)]"
上海市上海市静安区恒通路,"[('号', 2), ('路', 2), ('恒通', 2), ('230', 1), ('1', 1), ('亮', 1), ('-', 1), ('ZLZG', 1), ('静安区', 1), ('华晨', 1), ('凯德', 1), ('4', 1), ('536', 1), ('上海市', 1), ('大酒店', 1), ('星贸', 1), ('层', 1), ('318', 1), ('啊', 1)]"
广东省广州市天河区龙洞东街,"[('龙洞', 10), ('街道', 5), ('东街', 5), ('号', 5), ('百货', 5), ('旺兴', 4), ('三角', 3), ('塘', 2), ('85', 2), ('158', 1), ('125', 1), ('12', 1), ('2', 1), ('塘旺兴', 1), ('春天里', 1)]"
四川省成都市锦江区忠烈祠西街,"[('忠烈祠', 2), ('号', 2), ('小林', 2), ('西街', 2), ('1485', 1), ('是', 1), ('代收', 1), ('4878', 1)]"
广西壮族自治区南宁市青秀区,"[('公寓', 12), ('明豪', 12), ('北', 11), ('室', 11), ('民生路', 11), ('702', 10), ('三里', 8), ('.', 8), ('里', 4), ('中心', 3), ('888', 3), ('3', 3), ('路', 2), ('国贸', 2), ('17677148999', 2), ('打凌家良', 1), ('1', 1), ('b1009', 1), ('凌', 1), ('b', 1), ('财经', 1), ('生路', 1), ('4207', 1), ('兴宁区', 1), ('广西', 1), ('民族', 1), ('区民', 1), ('号房', 1), ('大院', 1), ('-', 1), ('加亮', 1), ('广场', 1), ('座', 1), ('广西南宁', 1), ('A座', 1), ('北三', 1), ('栋', 1), ('大道', 1), ('...', 1), ('13', 1), ('万达', 1), ('到货', 1), ('18978892103', 1), ('东盟', 1), ('西', 1), ('(', 1), ('电信', 1), ('青秀', 1), (')', 1), ('共和', 1), ('打', 1), ('822', 1), ('中越', 1), ('青秀区', 1), ('南宁市', 1), ('1009', 1)]"
广东省广州市南沙区珠江东二街,"[('东二街', 1), ('珠江', 1), ('沙镇', 1), ('糯米', 1), ('号', 1), ('133', 1), ('万顷', 1)]"
福建省厦门市同安区西塘北路,"[('西塘', 1), ('233A', 1), ('转', 1), ('北路', 1), ('镇', 1), ('西科', 1), ('新民', 1), ('代收', 1), ('林先生', 1)]"
福建省龙岩市新罗区,"[('二期', 2), ('1', 2), ('晟', 2), ('-', 2), ('栋', 2), ('501', 2), ('龙', 2), ('花园', 2), ('西南', 1), ('闽西', 1), ('技术', 1), ('学院', 1), ('职业', 1), ('门', 1)]"
陕西省西安市新城区新闽街,"[('西华', 2), ('LM', 1), ('新', 1), ('楼', 1), ('闽', 1), ('街', 1), ('4', 1), ('大厦', 1), ('号', 1), ('数码', 1), ('门', 1), ('38', 1)]"
浙江省宁波市镇海区兴庄路,"[('2', 4), ('号鑫隆', 4), ('期', 4), ('328', 4), ('兴庄路', 4), ('花园', 4), ('街道', 3), ('室', 3), ('庄市', 3), ('4548', 1), ('派送', 1), ('665', 1), ('19951796810', 1), ('拨打', 1), ('1619', 1), ('8887', 1), ('jkk', 1)]"
江苏省淮安市金湖县,"[('-', 24), ('翰林', 17), ('世家', 16), ('建设路', 14), ('9', 14), ('1', 12), ('202', 11), ('。', 7), ('栋', 5), ('，', 4), ('城镇', 2), ('黎', 2), ('.', 2), ('中信', 1), ('有限公司', 1), ('99999999', 1), ('新', 1), ('设路', 1), ('世', 1), ('家', 1), ('詹南', 1), ('建设', 1), ('99999', 1), ('阿路', 1), ('建', 1), ('科技', 1), ('美格', 1), ('材料', 1), ('9999999999999999', 1), ('南门', 1)]"
江苏省南京市玄武区老虎桥,"[('桥', 28), ('老虎', 28), ('号', 27), ('W', 17), ('七天', 7), ('37', 6), ('酒店', 5), ('彬彬', 2), ('Y', 2), ('珠江路', 2), ('富', 1), ('118', 1), ('222', 1), ('292', 1), ('111', 1), ('丰丰带', 1), ('号斌', 1), ('安', 1), ('227', 1), ('882', 1), ('303', 1), ('66', 1), ('531', 1), ('891', 1), ('223', 1), ('110', 1), ('691', 1), ('325', 1), ('32', 1), ('乐乐', 1), ('335', 1), ('112', 1), ('收哒', 1), ('421', 1), ('1055', 1), ('232', 1), ('359', 1), ('彬', 1), ('333', 1), ('536', 1)]"
河南省开封市尉氏县,"[('温泉', 1), ('路', 1), ('让', 1), ('签', 1), ('（', 1), ('到货', 1), ('18695981502', 1), ('小', 1), ('状元', 1), ('）', 1), ('对面', 1)]"
上海市上海市闵行区永高路,"[('水饺', 1), ('75', 1), ('小区', 1), ('永高路', 1), ('大娘', 1), ('弄', 1), ('西门', 1)]"
湖北省武汉市汉阳区,"[('机嘉园', 8), ('桥', 8), ('2', 7), ('栋', 7), ('鹦鹉', 6), ('大道', 6), ('理发店', 2), ('501', 2), ('1', 1), ('号楼', 1), ('管', 1), ('热干面', 1), ('屋', 1), ('28', 1), ('-', 1), ('门口', 1), ('5', 1), ('咖啡厅', 1), ('烧烤', 1)]"
浙江省杭州市余杭区,"[('西', 4), ('运河镇', 3), ('政府', 2), ('-', 2), ('余杭区', 2), ('溪水', 2), ('街道', 2), ('五常', 1), ('211', 1), ('12', 1), ('办事处', 1), ('aaaaa', 1), ('塘栖', 1), ('开发区', 1), ('号东', 1), ('东', 1), ('菜鸟', 1), ('电脑', 1), ('办公楼', 1), ('幢', 1), ('小李', 1), ('AAAAa', 1), ('镇政府', 1), ('g', 1), ('601', 1), ('电联', 1), ('中学', 1), ('aaa', 1), ('五杭', 1), ('岸', 1), ('店', 1), ('南苑', 1), ('岸华苑', 1), ('驿站', 1), ('旁', 1), ('和', 1), ('新区', 1), ('镇大井', 1), ('小学', 1), ('54', 1), ('经济', 1), ('维修', 1), ('边上', 1), ('3', 1), ('乔司', 1), ('水岸', 1), ('杭州', 1)]"
四川省成都市武侯区忠烈祠西街,"[('忠烈祠', 1), ('全区', 1), ('青羊区', 1), ('西街', 1), ('490', 1), ('号', 1), ('酷爱', 1)]"
四川省成都市新都区新丰路,"[('22', 2), ('号', 2), ('路', 2), ('新丰', 2), ('繁镇', 1), ('严冬', 1), ('1', 1), ('新', 1), ('2', 1), ('401', 1), ('单元', 1), ('栋', 1)]"
广东省惠州市惠城区源新二路,"[('33', 1), ('二路', 1), ('号', 1), ('源新', 1), ('永', 1), ('兴隆', 1)]"
河南省郑州市二七区和睦路,"[('和睦', 2), ('马寨', 2), ('镇', 2), ('号', 2), ('顺风', 2), ('路', 2), ('村', 1), ('中心', 1), ('128', 1), ('上', 1), ('4', 1), ('坟', 1)]"
广西壮族自治区南宁市青秀区民族大道,"[('41', 6), ('号', 6), ('大道', 6), ('民族', 6), ('国贸', 5), ('B座', 3), ('B1009', 1), ('10', 1), ('楼', 1), ('1009', 1)]"
上海市上海市闵行区永颂路,"[('银行', 1), ('永颂路', 1), ('温州', 1), ('201', 1), ('号', 1), ('营业厅', 1)]"
上海市上海市宝山区潘泾路,"[('潘泾路', 4), ('9', 4), ('4655', 4), ('号', 4), ('弄', 4), ('罗泾镇', 2), ('703', 1), ('2', 1), ('大海', 1), ('1404', 1), ('哥收', 1), ('702zl', 1), ('期', 1), ('.', 1), ('702', 1)]"
山西省晋中市寿阳县,"[('小厨', 1), ('阿萨德', 1)]"
浙江省杭州市滨江区江南大道,"[('江南', 2), ('号', 2), ('大道', 2), ('288', 2), (')', 1), ('综合', 1), ('2', 1), ('楼', 1), ('服务中心', 1), ('康恩贝', 1), ('大厦', 1), ('滨江区', 1), ('(', 1)]"
湖北省武汉市黄陂区,"[('2208', 1), ('经典', 1), ('3', 1), ('08', 1), ('栋', 1)]"
辽宁省鞍山市铁西区人民路,"[('人民', 1), ('75', 1), ('号', 1), ('路', 1)]"
浙江省杭州市下城区杭玻街,"[('杭玻街', 1), ('102', 1), ('室', 1), ('3', 1), ('号', 1), ('栋', 1), ('756', 1)]"
广东省深圳市坪山区,"[('组织', 1), ('山', 1), ('坪', 1), ('人事局', 1), ('深圳市', 1), ('新区', 1)]"
福建省南平市延平区朝阳路,"[(')', 2), ('二楼', 2), ('4', 2), ('朝阳路', 2), ('号', 2), ('(', 2), ('-', 1), ('8142', 1), ('延平区', 1)]"
浙江省杭州市萧山区,"[('义蓬', 62), ('街道', 53), ('头蓬', 39), ('小区', 32), ('社区', 32), ('室', 30), ('河西', 27), ('幢', 25), ('路', 24), ('单元', 23), ('二', 15), ('小胖', 13), ('号', 13), ('57', 11), ('楼', 10), ('1001', 8), ('3', 7), ('1010', 6), ('2', 5), ('99', 5), ('购物中心', 5), ('2001', 5), ('第二', 5), ('小学', 5), ('11', 4), ('萧山区', 4), ('杭州市', 4), ('福成', 4), ('人民政府', 4), ('银行', 3), ('农商', 3), ('39', 2), ('1', 2), ('办事', 2), ('五路', 2), ('27', 2), ('32', 2), ('委员会', 2), ('12', 2), ('西许', 2), ('88', 2), ('28', 2), ('东瑞', 2), ('新塘', 2), ('政府', 2), ('村', 2), ('30', 2), ('9', 2), ('一', 2), ('8', 2), ('101', 2), ('-', 2), ('班里', 2), ('周', 2), ('52', 2), ('教务处', 2), ('1101', 2), ('服务中心', 2), ('29', 2), ('3003', 1), ('第四', 1), ('，', 1), ('人民', 1), ('18', 1), ('里', 1), ('三', 1), ('名', 1), ('门口', 1), ('大酒店', 1), ('农村', 1), ('头蓬桥', 1), ('小', 1), ('美美', 1), ('(', 1), ('市', 1), ('都', 1), ('设计', 1), ('胖子', 1), ('丽人', 1), ('街', 1), ('菜市场', 1), ('对面', 1), ('3201', 1), ('西', 1), ('1201', 1), (')', 1), ('办公室', 1), ('中国移动', 1), ('的', 1), ('31', 1), ('19', 1), ('医院', 1), ('信用社', 1), ('居委会', 1), ('金城', 1), ('营业厅', 1), ('道头蓬', 1), ('中心', 1), ('心中', 1), ('萧山', 1), ('55', 1), ('3909', 1), ('2906', 1), ('都市', 1), ('999', 1), ('2908', 1), ('五金店', 1), ('河', 1), ('59', 1), ('人民法院', 1), ('小可爱', 1), ('3008', 1), ('988', 1), ('2008', 1), ('3213494', 1), ('业', 1), ('2708', 1), ('住院部', 1), ('.', 1), ('开元', 1), ('河北', 1), ('89', 1), ('老杨', 1), ('202', 1)]"
广东省肇庆市端州区天宁北路,"[('好', 3), ('北路', 3), ('天宁', 3), ('世界', 3), ('号', 3), ('63', 2), ('负', 2), ('一层', 2), (')', 1), ('二楼', 1), ('23', 1), ('b019', 1), ('(', 1)]"
河北省张家口市桥西区,"[('号', 2), ('尚峰', 1), ('1', 1), ('3', 1), ('街', 1), ('至善', 1), ('大厦', 1)]"
广东省揭阳市榕城区,"[('进贤', 1), (')', 1), ('二楼', 1), ('2456', 1), ('大厦', 1), ('号', 1), ('寰宇', 1), ('大道', 1), ('门', 1), ('(', 1), ('玉城村', 1)]"
黑龙江省哈尔滨市道里区中央大街,"[('二楼', 3), ('）', 3), ('服务台', 3), ('199', 2), ('（', 2), ('号', 2), ('中央大街', 2)]"
江苏省南京市鼓楼区幕府西路,"[('江苏省', 1), ('幕府', 1), ('-', 1), ('28', 1), ('33', 1), ('鼓楼区', 1), ('南京市', 1), ('西路', 1)]"
广东省广州市天河区龙洞东街一巷,"[('东街', 1), ('龙洞', 1), ('周生', 1), ('3', 1), ('代签', 1), ('号', 1), ('一巷', 1)]"
广东省汕头市龙湖区,"[('大厦', 35), ('南方', 34), ('天山南路', 32), ('街道', 28), ('龙祥', 25), ('1009', 15), ('号', 12), ('龙翔', 3), ('1009XA', 2), ('1009A', 2), ('楼', 2), ('天山', 2), ('1009HAO', 2), ('号楼', 1), ('09', 1), ('绿园', 1), ('1009X', 1), ('A', 1), ('哈', 1), ('1009AB', 1), ('1009AW', 1), ('1009abc', 1), ('10', 1), ('AB', 1), ('B11jsh', 1), ('1009R', 1), ('1009Q', 1), ('1009x', 1), ('a', 1), ('天山路', 1), ('1009SW', 1), ('1009W', 1), ('1009AR', 1), ('AB1', 1), ('1009WQ', 1), ('Y', 1), ('W', 1), ('3', 1), ('WQ', 1), ('1009WA', 1)]"
福建省厦门市思明区,"[('(', 6), (')', 6), ('国际', 3), ('中心', 3), ('眼科', 3), ('厦禾路', 3), ('城', 3), ('对面', 3), ('二楼', 3), ('源昌', 3), ('公寓楼', 1), ('C', 1), ('公寓', 1), ('晶品', 1), ('路', 1), ('1204', 1), ('花园', 1), ('-', 1), ('栋', 1), ('华天', 1), ('中山', 1), ('263', 1), ('故宫', 1)]"
广东省深圳市坪山区金碧路,"[('路', 10), ('金碧', 10), ('号', 9), ('246', 8), ('坪', 3), ('山', 3), ('新区', 3), ('签收', 3), ('代收', 2), ('卓俊锋代', 1), ('超市', 1), ('小锋', 1), ('卓俊锋', 1), ('小峰', 1), ('号润达', 1), ('258', 1), ('卓', 1), ('LM', 1), ('244', 1), ('小卓', 1), ('李丹代', 1)]"
广东省深圳市龙岗区,"[('街道', 71), ('坂田', 35), ('号', 34), ('栋', 32), ('巷', 26), ('三区', 26), ('村', 26), ('长坑', 26), ('布吉', 25), ('2', 23), ('佳和园', 20), ('二路', 20), ('花园', 18), ('甘李', 15), ('天安', 13), ('20', 9), ('龙岗区', 9), ('4', 8), ('小王', 8), ('-', 8), ('15', 8), ('室', 7), ('龙岗', 7), ('13', 7), ('信义', 7), ('公园', 7), ('YG', 7), ('深圳市', 7), ('大地', 7), ('单元', 6), ('中心', 6), ('坑', 5), ('201', 5), ('德福', 5), ('桔子', 5), ('大芬', 5), ('邓', 4), ('西环路', 4), ('李', 4), ('木棉', 4), ('布吉甘', 4), ('湾', 4), ('C座', 4), ('工作室', 3), ('南湾', 3), ('龙城', 3), ('岗', 3), ('2799', 3), ('0755', 3), ('3', 3), ('吉罗', 3), ('商铺', 3), ('办公室', 3), ('大厦', 3), ('广场', 3), ('到货', 3), ('521', 3), ('36620605', 3), ('布', 3), ('公交车站', 3), ('拨打', 3), ('百劳坑', 3), ('二楼', 3), ('广东省', 3), ('满庭芳', 3), ('丽莎', 2), ('602', 2), ('御城', 2), ('301', 2), ('小建', 2), ('人民', 2), ('LC', 2), ('18', 2), ('F', 2), ('横岗', 2), ('宝丹路', 2), ('康桥', 2), ('32', 2), ('小', 2), ('(', 2), ('丽湖', 2), ('赵兴伟', 2), ('沁芳园', 2), ('152', 2), ('163', 2), ('6488', 2), ('怡翠', 2), ('电话', 2), ('假日', 2), ('可乐', 2), ('c3805', 2), (')', 2), ('103', 2), ('医院', 2), ('C', 2), ('号楼', 2), ('1099', 2), ('有限公司', 2), ('东大街', 2), ('物流', 2), ('吴小姐', 2), ('吴', 2), ('小施', 2), ('5', 2), ('布龙路布', 2), ('酒店', 2), ('16', 2), ('9', 2), ('紫郡', 2), ('中海', 2), ('198', 2), ('门诊部', 2), ('恒升', 2), ('快递', 2), ('卡奴', 2), ('尚水', 2), ('电脑', 2), ('名城', 2), ('迅涛', 2), ('23', 2), ('站', 2), ('代', 2), ('天成', 2), ('39', 1), ('230', 1), ('168', 1), ('799', 1), ('超市', 1), ('1', 1), ('2508', 1), ('205', 1), ('，', 1), ('A', 1), ('戴沐白', 1), ('主山大', 1), ('东莞市', 1), ('兴伟', 1), ('g', 1), ('发', 1), ('（', 1), ('麒麟', 1), ('便利店', 1), ('楼', 1), ('寓', 1), ('黄玲', 1), ('599', 1), ('伟强', 1), ('妞妞', 1), ('B9', 1), ('老师傅', 1), ('福田区', 1), ('经济', 1), ('华联', 1), ('天天', 1), ('5788', 1), ('11123hDSASDA', 1), ('293', 1), ('造型', 1), ('33', 1), ('股份', 1), ('南岭村', 1), ('86935', 1), ('1349', 1), ('提柜', 1), ('99', 1), ('279', 1), ('请', 1), ('合作社', 1), ('自提', 1), ('荔园', 1), ('）', 1), ('2103', 1), ('国际', 1), ('1005', 1), ('1198', 1), ('甘立', 1), ('阿', 1), ('邓波', 1), ('对面', 1), ('*', 1), ('DSAASAA', 1), ('311', 1), ('西', 1), ('万隆', 1), ('背', 1), ('好看', 1), ('XVA', 1), ('井头', 1), ('喜洋洋', 1), ('802', 1), ('2110', 1), ('布龙路', 1), ('魔方', 1), ('富兴', 1), ('2109', 1), ('公', 1), ('220', 1), ('军勇', 1), ('永裕', 1), ('道路', 1), ('alis', 1), ('2310', 1), ('荔枝', 1), ('护肤', 1), ('区', 1), ('二栋', 1), ('百货', 1), ('166', 1), ('丽', 1), ('百', 1), ('C5A0511', 1), ('1077', 1), ('3303', 1), ('艾', 1), ('第二', 1), ('自', 1), ('A202', 1), ('107', 1), ('123', 1), ('C5A05', 1), ('金宝贝', 1), ('A36', 1), ('270', 1), ('KK', 1), ('j', 1), ('k', 1), ('幼儿园', 1), ('Z7', 1), ('河', 1), ('胡德', 1), ('你', 1), ('环路', 1), ('17', 1), ('雪象', 1), ('苑', 1), ('要', 1), ('代收', 1), ('3153', 1), ('健健', 1), ('东城区', 1), ('榭', 1), ('283', 1), ('1403', 1), ('新日佳', 1), ('151', 1), ('Q', 1), ('三姐', 1), ('山庄', 1), ('智能', 1), ('4002', 1), ('卡鼎', 1), ('3005', 1), ('新村', 1), ('栋楼', 1), ('805', 1), ('4688', 1), ('下围', 1), ('杨美店', 1)]"
山西省大同市南郊区,"[('电联', 1), ('公交车站', 1), ('-', 1), ('金牛', 1), ('装饰城', 1)]"
浙江省杭州市江干区,"[('多', 12), ('蓝', 11), ('水岸', 11), ('-', 5), ('6', 5), ('号', 5), ('海天', 4), ('栋', 4), ('城', 4), ('3', 4), ('号楼', 3), ('保利', 3), ('江语海', 3), ('1', 2), ('北路', 2), ('大厦', 2), ('幢', 2), ('1504', 2), ('白杨', 2), ('单元', 2), ('秋涛', 2), ('江干区', 2), ('128', 2), ('大街', 2), ('医院', 1), ('12', 1), ('·', 1), ('b', 1), ('菜鸟', 1), ('11', 1), ('117', 1), ('78', 1), ('下沙', 1), ('城市', 1), ('新', 1), ('楼', 1), ('广场', 1), ('座', 1), ('下', 1), ('21', 1), ('258', 1), ('中国人民解放军', 1), ('1888', 1), ('驿站', 1), ('里面', 1), ('22', 1), ('7871', 1), ('分院', 1), ('下江', 1), ('5846pA', 1), ('tt', 1), ('120R', 1), ('天城', 1), ('(', 1), ('沙海', 1), ('第', 1), ('机场路', 1), (')', 1), ('20', 1), ('的', 1), ('期', 1), ('303rr', 1), ('野风', 1)]"
江苏省南京市浦口区盘新路,"[('浦口区', 1), ('新路', 1), ('城区', 1), ('江苏省', 1), ('76', 1), ('号', 1), ('盘锦', 1), ('南京市', 1), ('盘', 1), ('B', 1), ('花园', 1)]"
广东省广州市增城区一路,"[('永宁', 2), ('街', 2), ('一路', 2), ('号', 2), ('中元林', 2), ('门前', 2), ('屋村', 2), ('美宜佳', 1), ('66', 1), ('18', 1)]"
河南省郑州市管城回族区陇海路,"[('陇海路', 16), ('126', 16), ('号', 14), ('通讯', 14), ('新天地', 13), ('.', 12), ('18', 5), ('4B65', 4), ('4B34', 4), ('号通', 2), ('新', 2), ('栋', 2), ('讯', 2), ('4B55', 2), ('天地', 2), ('号楼', 1), ('栋田梦瑶', 1), ('栋栗', 1), ('小店', 1), ('军玲收', 1), ('新天', 1), ('马路', 1), ('陶玲收', 1), ('陇海', 1), ('杂货', 1), ('402', 1), ('街道', 1), ('陶总收', 1), ('地', 1)]"
福建省福州市台江区国贸路,"[('国贸', 1), (')', 1), ('68', 1), ('(', 1), ('号', 1), ('路', 1), ('玖', 1), ('国际', 1), ('茶亭', 1)]"
江苏省淮安市涟水县,"[('新村', 1), ('3', 1), ('凤凰', 1), ('201', 1), ('路', 1), ('栋', 1), ('上海', 1)]"
陕西省西安市新城区新民街,"[('西华', 13), ('新民', 11), ('街', 10), ('号', 8), ('大厦', 7), ('数码', 7), ('38', 7), ('门', 6), ('LM', 5), ('4', 3), ('405', 3), ('楼南排', 3), ('室', 2), ('超市', 1), ('，', 1), ('号怡康', 1), ('工行', 1), ('餐厅', 1), ('爱尚', 1), ('对面', 1), ('南路', 1), ('69', 1), ('建设', 1), ('通讯', 1), ('亲贤', 1), ('Z1568', 1), ('街口', 1), ('医药', 1), ('31', 1)]"
福建省厦门市思明区莲前东路,"[('1', 2), ('联丰厦', 2), ('2', 2), ('411', 2), ('-', 2), ('莲前', 2), ('号', 2), ('层', 2), ('东路', 2)]"
广东省深圳市福田区华发南路,"[('南路', 7), ('中电', 7), ('35', 7), ('号', 7), ('华发', 7), ('宿舍', 7), ('街道', 6), ('南园', 6), ('转', 6), ('陈庄海', 6), ('转庄海', 1), ('好', 1)]"
上海市上海市静安区蒙古路,"[('600', 1), ('号亮', 1), ('蒙古', 1), ('静安区', 1), ('少', 1), ('上海市', 1), ('路', 1), ('咖啡厅', 1)]"
陕西省西安市碑林区,"[('和平路', 12), ('巷', 10), ('青莲', 10), ('碑林区', 4), ('街道', 3), ('西安市', 2), ('柏树林', 2), ('清莲巷', 2), ('轻工', 1), ('12', 1), ('村店', 1), ('与', 1), ('市场', 1), ('广场', 1), ('区', 1), ('晚秋', 1), ('铁路局', 1), ('太乙路', 1), ('万达', 1), ('家属院', 1), ('号', 1), ('陕西省', 1), ('(', 1), ('李家', 1), (')', 1), ('交叉口', 1), ('高层', 1)]"
广东省广州市天河区上社横街,"[('上', 1), ('A', 1), ('社', 1), ('横街', 1), ('栋', 1)]"
福建省泉州市惠安县青山街,"[('村', 1), ('街', 1), ('号', 1), ('283', 1), ('下坑', 1), ('青山', 1)]"
辽宁省沈阳市大东区东顺城路,"[('号', 1), ('城路', 1), ('17', 1), ('东顺', 1)]"
广东省湛江市霞山区,"[('村', 4), ('公寓', 4), ('下', 4), ('平乐', 4), ('吉祥', 3), ('901', 3), ('中', 2), ('老虎', 1), ('技术开发区', 1), ('128', 1), ('海滨', 1), ('继续', 1), ('湛江', 1), ('号', 1), ('901A', 1), ('大道', 1), ('亿金服', 1), ('经济', 1)]"
广东省中山市潭隆路,"[('1201', 2), ('隆路', 2), ('12', 2), ('潭', 2), ('楼', 2), ('室', 2), ('酒店', 2), ('号维帝', 2), ('客', 2), ('69', 1), ('18', 1)]"
江苏省南京市江宁区天禄大道,"[('1308', 1), ('1', 1), ('87', 1), ('2', 1), ('天禄', 1), ('单元', 1), ('城', 1), ('栋', 1), ('大道', 1), ('号翠屏', 1)]"
贵州省贵阳市南明区醒狮路,"[('社区', 1), ('服务中心', 1), ('醒狮', 1), ('35', 1), ('号', 1), ('路', 1), ('南', 1), ('大', 1)]"
广东省广州市南沙区珠江东路,"[('珠江', 1), ('沙镇', 1), ('糯米', 1), ('43', 1), ('号', 1), ('东路', 1), ('万顷', 1)]"
江苏省常州市武进区,"[('新城', 2), ('1203', 2), ('域', 2), ('甲', 2), ('花园', 2), ('36', 2), ('号楼', 1), ('2', 1), ('金堤', 1), ('花苑', 1), ('乙', 1), ('单元', 1), ('1610', 1)]"
浙江省台州市临海市奋进西街,"[('-', 1), ('15', 1), ('奋进', 1), ('西街', 1), ('号', 1), ('18', 1)]"
广东省惠州市惠东县人民三路,"[('号力', 3), ('90', 3), ('人民', 3), ('三路', 3), ('天', 2), ('天店', 1), ('电脑', 1), ('电脑科技', 1), ('世纪', 1)]"
广东省汕尾市陆丰市新村九巷,"[('新村', 1), ('28', 1), ('号', 1), ('九巷', 1), ('北城', 1)]"
