0;;七台河市;桃山区;桃山街道万宝小区,万宝小区,"{'local_addr': '黑龙江省七台河市桃山区', 'province': '黑龙江省', 'city': '七台河市', 'district': '桃山区'}",黑龙江省七台河市桃山区,"['七台河市', '桃山区', '桃山', '街道', '万宝小区']"
0;;宁德市;蕉城区;东侨开发区上东曼哈顿1号楼 A座1103 送货上门,上东·曼哈顿,"{'local_addr': '福建省宁德市蕉城区', 'province': '福建省', 'city': '宁德市', 'district': '蕉城区'}",福建省宁德市蕉城区,"['宁德市', '蕉城区', '东侨', '开发区', '上', '东曼', '哈', '顿', '1', '号', '楼A', '座', '1103', '送货上门']"
0;;宁德市;蕉城区;主城区多大,蕉城区,"{'local_addr': '福建省宁德市蕉城区', 'province': '福建省', 'city': '宁德市', 'district': '蕉城区'}",福建省宁德市蕉城区,"['宁德市', '蕉城区', '主城区', '多', '大']"
0;;宁德市;蕉城区;九都镇富春,宁德市九都镇政府,"{'local_addr': '福建省宁德市蕉城区', 'province': '福建省', 'city': '宁德市', 'district': '蕉城区'}",福建省宁德市蕉城区,"['宁德市', '蕉城区', '九都镇', '富春']"
0;;宁德市;蕉城区;八都镇ccw,宁德市蕉城区八都镇八都村村民委员会,"{'local_addr': '福建省宁德市蕉城区', 'province': '福建省', 'city': '宁德市', 'district': '蕉城区'}",福建省宁德市蕉城区,"['宁德市', '蕉城区', '八都镇', 'ccw']"
0;;宁德市;蕉城区;八都镇嘻嘻,八都镇,"{'local_addr': '福建省宁德市蕉城区', 'province': '福建省', 'city': '宁德市', 'district': '蕉城区'}",福建省宁德市蕉城区,"['宁德市', '蕉城区', '八都镇', '嘻嘻']"
0;;宁德市;霞浦县;松城街道花桥弄28号,松城街道,"{'local_addr': '福建省宁德市霞浦县', 'province': '福建省', 'city': '宁德市', 'district': '霞浦县'}",福建省宁德市霞浦县,"['宁德市', '霞浦县', '松城街道', '花桥', '弄', '28', '号']"
0;;宁波市;江东区;全区百丈街道百丈东路好阳光国际大厦A1408,百丈东路,"{'local_addr': '浙江省宁波市鄞州区', 'province': '浙江省', 'city': '宁波市', 'district': '鄞州区'}",浙江省宁波市鄞州区,"['宁波市', '江东区', '全区', '百丈', '街道', '百丈东路', '好', '阳光', '国际大厦', 'A', '1408']"
0;;宁波市;海曙区;全区上塘路288号111号楼1909室yut,海曙区,"{'local_addr': '浙江省宁波市海曙区', 'province': '浙江省', 'city': '宁波市', 'district': '海曙区'}",浙江省宁波市海曙区,"['宁波市', '海曙区', '全区', '上', '塘路', '288', '号', '111', '号', '楼', '1909室yut']"
0;;宁波市;海曙区;全区贸西巷47号,鄮西巷,"{'local_addr': '浙江省宁波市海曙区', 'province': '浙江省', 'city': '宁波市', 'district': '海曙区'}",浙江省宁波市海曙区,"['宁波市', '海曙区', '全区', '贸西巷', '47', '号']"
0;;宁波市;海曙区;全区软件大道19号ytt,海曙区,"{'local_addr': '浙江省宁波市海曙区', 'province': '浙江省', 'city': '宁波市', 'district': '海曙区'}",浙江省宁波市海曙区,"['宁波市', '海曙区', '全区', '软件大道19号', 'ytt']"
0;;宁波市;海曙区;全区高桥镇格兰星辰8幢27单元1308室,格兰星辰,"{'local_addr': '浙江省宁波市海曙区', 'province': '浙江省', 'city': '宁波市', 'district': '海曙区'}",浙江省宁波市海曙区,"['宁波市', '海曙区', '全区', '高桥镇', '格兰星辰', '8', '幢', '27', '单元', '1308室']"
0;;宁波市;鄞州区;全区甬空大厦3楼吉田美学,吉田美学,"{'local_addr': '浙江省宁波市鄞州区', 'province': '浙江省', 'city': '宁波市', 'district': '鄞州区'}",浙江省宁波市鄞州区,"['宁波市', '鄞州区', '全区', '甬空', '大厦', '3', '楼', '吉田美学']"
0;;宁波市;镇海区;全区兴庄路328号鑫隆花园2期665室,兴庄路328号,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '兴庄路328号', '鑫隆', '花园', '2期', '665室']"
0;;宁波市;镇海区;全区庄市街道中关西路777号科创大厦D0101JKK,科创大厦,"{'local_addr': '浙江省宁波市江北区', 'province': '浙江省', 'city': '宁波市', 'district': '江北区'}",浙江省宁波市江北区,"['宁波市', '镇海区', '全区', '庄市', '街道', '中关', '西', '路', '777号科', '创', '大厦', 'D0101JKK']"
0;;宁波市;镇海区;全区庄市街道光明路1号摩士公寓6单元211室JKK,光明路1号,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '光明路1号', '摩士', '公寓', '6', '单元', '211室JKK']"
0;;宁波市;镇海区;全区庄市街道兴庄路328号鑫隆花园2期1619派送拨打19951796810,兴庄路328号,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '兴庄路328号', '鑫隆', '花园2', '期', '1619派', '送', '拨', '打', '19951796810']"
0;;宁波市;镇海区;全区庄市街道兴庄路328号鑫隆花园2期4548室,兴庄路328号,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '兴庄路328号', '鑫隆', '花园2', '期', '4548', '室']"
0;;宁波市;镇海区;全区庄市街道兴庄路328号鑫隆花园2期8887室jkk,兴庄路328号,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '兴庄路328号', '鑫隆', '花园', '2期', '8887室', 'jkk']"
0;;宁波市;镇海区;全区庄市街道浙江纺织服装职业技术学院生活区创业孵化园18号,创业孵化园,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '浙江纺织服装职业技术学院生活区', '创业孵化园', '18', '号']"
0;;宁波市;镇海区;全区庄市街道浙江纺织服装职业技术学院生活区创业孵化园2326号,浙江纺织服装职业技术学院,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '浙江纺织服装职业技术学院生活区', '创业孵化园', '2326', '号']"
0;;宁波市;镇海区;全区庄市街道浙江纺织服装职业技术学院生活区创业孵化园256,创业孵化园,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '浙江纺织服装职业技术学院生活区', '创业孵化园', '256']"
0;;宁波市;镇海区;全区庄市街道浙江纺织服装职业技术学院生活区创业孵化园2565号,浙江纺织服装职业技术学院,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '浙江纺织服装职业技术学院生活区', '创业孵化园', '2565', '号']"
0;;宁波市;镇海区;全区庄市街道浙江纺织服装职业技术学院生活区创业孵化园5478号,浙江纺织服装职业技术学院,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '浙江纺织服装职业技术学院生活区', '创业孵化园', '5478', '号']"
0;;宁波市;镇海区;全区庄市街道浙江纺织服装职业技术学院生活区创业孵化园6767号,创业孵化园,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '浙江纺织服装职业技术学院生活区', '创业孵化园', '6767', '号']"
0;;宁波市;镇海区;全区庄市街道浙江纺织服装职业技术学院生活区创业孵化园7485号,浙江纺织服装职业技术学院,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '浙江纺织服装职业技术学院生活区', '创业孵化园', '7485', '号']"
0;;宁波市;镇海区;全区庄市街道浙江纺织服装职业技术学院生活区创业孵化园7578号,创业孵化园,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '浙江纺织服装职业技术学院生活区', '创业孵化园', '7578', '号']"
0;;宁波市;镇海区;全区庄市街道浙江纺织服装职业技术学院生活区创业孵化园7854号,浙江纺织服装职业技术学院,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '浙江纺织服装职业技术学院生活区', '创业孵化园', '7854', '号']"
0;;宁波市;镇海区;全区庄市街道浙江纺织服装职业技术学院生活区创业孵化园8284号,创业孵化园,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '浙江纺织服装职业技术学院生活区', '创业孵化园', '8284', '号']"
0;;宁波市;镇海区;全区庄市街道浙江纺织服装职业技术学院生活区创业孵化园8547号,浙江纺织服装职业技术学院,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '浙江纺织服装职业技术学院生活区', '创业孵化园', '8547', '号']"
0;;宁波市;镇海区;全区庄市街道浙江纺织服装职业技术学院生活区创业孵化园8569号,浙江纺织服装职业技术学院,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '浙江纺织服装职业技术学院生活区', '创业孵化园', '8569', '号']"
0;;宁波市;镇海区;全区庄市街道纺织服装职业技术学院生活区创业孵化园4445号,创业孵化园,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '纺织', '服装', '职业', '技术', '学院', '生活区', '创业孵化园', '4445', '号']"
0;;宁波市;镇海区;全区庄市街道纺织服装职业技术学院生活区创业孵化园4458号,浙江纺织服装职业技术学院生活区,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '纺织', '服装', '职业', '技术', '学院', '生活区', '创业孵化园', '4458', '号']"
0;;宁波市;镇海区;全区庄市街道纺织服装职业技术学院生活区创业孵化园8887号,浙江纺织服装职业技术学院生活区,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '庄市', '街道', '纺织', '服装', '职业', '技术', '学院', '生活区', '创业孵化园', '8887', '号']"
0;;宁波市;镇海区;全区浙江纺织服装职业技术学院生活区创业孵化园16号,创业孵化园,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '浙江纺织服装职业技术学院生活区', '创业孵化园', '16', '号']"
0;;宁波市;镇海区;全区浙江纺织服装职业技术学院生活区创业孵化园2325号GGG,创业孵化园,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '浙江纺织服装职业技术学院生活区', '创业孵化园', '2325', '号', 'GGG']"
0;;宁波市;镇海区;全区浙江纺织服装职业技术学院生活区创业孵化园2325号HHH,创业孵化园,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '浙江纺织服装职业技术学院生活区', '创业孵化园', '2325', '号', 'HHH']"
0;;宁波市;镇海区;全区清泉路255号公园世家26栋8877室JKK,清泉路255号,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '清泉路255号', '公园', '世', '家', '26', '栋', '8877室JKK']"
0;;宁波市;镇海区;全区清泉路255号公园世家8086JKK,清泉路255号,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '清泉路255号', '公园', '世', '家', '8086JKK']"
0;;宁波市;镇海区;全区清泉路255号公园世家8088JKK,清泉路255号,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '清泉路255号', '公园', '世', '家', '8088JKK']"
0;;宁波市;镇海区;全区清泉路255号公园世家9654室,清泉路255号,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '清泉路255号', '公园', '世', '家', '9654', '室']"
0;;宁波市;镇海区;全区纺织服装职业技术学院生活区创业园孵化园5454号,创业孵化园,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '纺织', '服装', '职业', '技术', '学院', '生活区', '创业园', '孵化园', '5454', '号']"
0;;宁波市;镇海区;全区纺织服装职业技术学院生活区创业园孵化园6589号,创业孵化园,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '纺织', '服装', '职业', '技术', '学院', '生活区', '创业园', '孵化园', '6589', '号']"
0;;宁波市;镇海区;全区纺织服装职业技术学院生活区创业园孵化园9967号,创业孵化园,"{'local_addr': '浙江省宁波市镇海区', 'province': '浙江省', 'city': '宁波市', 'district': '镇海区'}",浙江省宁波市镇海区,"['宁波市', '镇海区', '全区', '纺织', '服装', '职业', '技术', '学院', '生活区', '创业园', '孵化', '园9967', '号']"
0;;宜昌市;西陵区;主城区东山大道109号,东山大道109号,"{'local_addr': '湖北省宜昌市西陵区', 'province': '湖北省', 'city': '宜昌市', 'district': '西陵区'}",湖北省宜昌市西陵区,"['宜昌市', '西陵区', '主城区', '东山大道109号']"
0;;宜昌市;西陵区;主城区西陵区西陵街道东山大道109号卓悦广场,东山大道109号,"{'local_addr': '湖北省宜昌市西陵区', 'province': '湖北省', 'city': '宜昌市', 'district': '西陵区'}",湖北省宜昌市西陵区,"['宜昌市', '西陵区', '主城区', '西陵区', '西陵', '街道', '东山大道109号', '卓悦', '广场']"
0;;宜昌市;西陵区;全区cbd大洋里帅,CBD,"{'local_addr': '湖北省宜昌市西陵区', 'province': '湖北省', 'city': '宜昌市', 'district': '西陵区'}",湖北省宜昌市西陵区,"['宜昌市', '西陵区', '全区', 'cbd', '大洋', '里', '帅']"
0;;宜昌市;西陵区;全区大洋百货李先生,大洋百货(宜昌店),"{'local_addr': '湖北省宜昌市西陵区', 'province': '湖北省', 'city': '宜昌市', 'district': '西陵区'}",湖北省宜昌市西陵区,"['宜昌市', '西陵区', '全区', '大洋百货', '李', '先生']"
0;;宜昌市;西陵区;全区夷陵大道56号里帅,夷陵大道56号,"{'local_addr': '湖北省宜昌市西陵区', 'province': '湖北省', 'city': '宜昌市', 'district': '西陵区'}",湖北省宜昌市西陵区,"['宜昌市', '西陵区', '全区', '夷陵大道56号', '里', '帅']"
0;;宜昌市;西陵区;全区窑湾乡茶庵小区张家岗9-2号楼-3单元312室,宜昌市西陵区窑湾乡唐家湾村村民委员会,"{'local_addr': '湖北省宜昌市西陵区', 'province': '湖北省', 'city': '宜昌市', 'district': '西陵区'}",湖北省宜昌市西陵区,"['宜昌市', '西陵区', '全区', '窑湾乡', '茶庵', '小区', '张', '家', '岗9', '-', '2', '号', '楼', '-', '3', '单元', '312', '室']"
0;;宜昌市;西陵区;卓悦广场店东山大道109号,东山大道109号,"{'local_addr': '湖北省宜昌市西陵区', 'province': '湖北省', 'city': '宜昌市', 'district': '西陵区'}",湖北省宜昌市西陵区,"['宜昌市', '西陵区', '卓悦', '广场', '店', '东山大道109号']"
0;;宜昌市;西陵区;大洋百货店夷陵大道58号,夷陵大道58号,"{'local_addr': '湖北省宜昌市西陵区', 'province': '湖北省', 'city': '宜昌市', 'district': '西陵区'}",湖北省宜昌市西陵区,"['宜昌市', '西陵区', '大洋', '百货店', '夷陵大道58号']"
0;;宜昌市;西陵区;宜昌西陵卓悦广场自提站西陵区西陵街道东山大道109号卓悦广场,东山大道109号,"{'local_addr': '湖北省宜昌市西陵区', 'province': '湖北省', 'city': '宜昌市', 'district': '西陵区'}",湖北省宜昌市西陵区,"['宜昌市', '西陵区', '宜昌', '西陵', '卓悦', '广场', '自提站', '西陵区', '西陵', '街道', '东山大道109号', '卓悦', '广场']"
0;;宜昌市;西陵区;西陵街道夷陵大道58号,夷陵大道58号,"{'local_addr': '湖北省宜昌市西陵区', 'province': '湖北省', 'city': '宜昌市', 'district': '西陵区'}",湖北省宜昌市西陵区,"['宜昌市', '西陵区', '西陵', '街道', '夷陵大道58号']"
0;;宿迁市;宿城区;全区龙河镇和平村七组13号,和平村,"{'local_addr': '江苏省宿迁市宿城区', 'province': '江苏省', 'city': '宿迁市', 'district': '宿城区'}",江苏省宿迁市宿城区,"['宿迁市', '宿城区', '全区', '龙河镇', '和平村', '七', '组', '13', '号']"
0;;宿迁市;宿豫区;全区仰化镇小小小小区狗头指定17号,中国移动手机卖场(仰化指定店),"{'local_addr': '江苏省宿迁市宿豫区', 'province': '江苏省', 'city': '宿迁市', 'district': '宿豫区'}",江苏省宿迁市宿豫区,"['宿迁市', '宿豫区', '全区', '仰化镇', '小小小', '小区', '狗头', '指定', '17', '号']"
0;;宿迁市;沭阳县;沭城镇丰润名2号楼2302,丰润名苑,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭城镇', '丰润', '名', '2', '号', '楼', '2302']"
0;;宿迁市;沭阳县;沭城镇丰润名苑2号楼,丰润名苑,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭城镇', '丰润名苑', '2', '号', '楼']"
0;;宿迁市;沭阳县;沭城镇丰润名苑2号楼2302,丰润名苑,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭城镇', '丰润名苑', '2', '号', '楼', '2302']"
0;;宿迁市;沭阳县;沭城镇丰润名苑2号楼2302室,丰润名苑,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭城镇', '丰润名苑', '2', '号', '楼', '2302室']"
0;;宿迁市;沭阳县;沭城镇孙巷小区48号楼3单元102,孙巷小区,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭城镇', '孙巷小区', '48', '号', '楼', '3', '单元', '102']"
0;;宿迁市;沭阳县;沭城镇孙巷小区大家庭超市,大家庭超市NO.001,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭城镇', '孙巷小区', '大', '家', '庭超市']"
0;;宿迁市;沭阳县;沭阳城区丰润名苑,丰润名苑,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭阳', '城区', '丰润名苑']"
0;;宿迁市;沭阳县;沭阳城区丰润名苑2号楼,丰润名苑,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭阳', '城区', '丰润名苑', '2', '号', '楼']"
0;;宿迁市;沭阳县;沭阳城区丰润名苑2号楼2302,丰润名苑,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭阳', '城区', '丰润名苑', '2', '号', '楼', '2302']"
0;;宿迁市;沭阳县;沭阳城区南苑小区38号,南苑小区,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭阳', '城区', '南苑小区', '38', '号']"
0;;宿迁市;沭阳县;沭阳城区孙巷小区1期48号楼3单元102,孙巷小区一期63号楼,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭阳', '城区', '孙巷小区', '1期', '48', '号', '楼', '3', '单元', '102']"
0;;宿迁市;沭阳县;沭阳城区孙巷小区48号楼3单元102,孙巷小区,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭阳', '城区', '孙巷小区', '48', '号', '楼', '3', '单元', '102']"
0;;宿迁市;沭阳县;沭阳城区浙江商城,江苏宿迁市沭阳县浙江商城,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭阳', '城区', '浙江', '商城']"
0;;宿迁市;沭阳县;沭阳城区都市阳光18号301二单元,都市阳光,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭阳', '城区', '都市阳光', '18', '号', '301', '二', '单元']"
0;;宿迁市;沭阳县;沭阳城区都市阳光18号二单元301,都市阳光,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭阳', '城区', '都市阳光', '18', '号', '二', '单元', '301']"
0;;宿迁市;沭阳县;沭阳城区都市阳光小区18号二单元,都市阳光,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭阳', '城区', '都市阳光', '小区', '18', '号', '二', '单元']"
0;;宿迁市;沭阳县;沭阳城区都市阳光小区18号二单元301,都市阳光,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭阳', '城区', '都市阳光', '小区', '18', '号', '二', '单元', '301']"
0;;宿迁市;沭阳县;沭阳城区阳光都市18号2单元301,都市阳光,"{'local_addr': '江苏省宿迁市沭阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '沭阳县'}",江苏省宿迁市沭阳县,"['宿迁市', '沭阳县', '沭阳', '城区', '阳光', '都市', '18', '号', '2', '单元', '301']"
0;;宿迁市;泗洪县;宿迁泗洪花园口自提站泗洪县泗州中大街53号,泗州中大街53号,"{'local_addr': '江苏省宿迁市泗洪县', 'province': '江苏省', 'city': '宿迁市', 'district': '泗洪县'}",江苏省宿迁市泗洪县,"['宿迁市', '泗洪县', '宿迁', '泗洪', '花园口', '自提站', '泗洪县', '泗州中大街53号']"
0;;宿迁市;泗洪县;泗洪城区多维数码科技,多维数码科技,"{'local_addr': '江苏省宿迁市泗洪县', 'province': '江苏省', 'city': '宿迁市', 'district': '泗洪县'}",江苏省宿迁市泗洪县,"['宿迁市', '泗洪县', '泗洪', '城区', '多维数码科技']"
0;;宿迁市;泗洪县;泗洪城区第一街二楼多维数码,多维数码科技,"{'local_addr': '江苏省宿迁市泗洪县', 'province': '江苏省', 'city': '宿迁市', 'district': '泗洪县'}",江苏省宿迁市泗洪县,"['宿迁市', '泗洪县', '泗洪', '城区', '第一', '街', '二', '楼', '多', '维', '数码']"
0;;宿迁市;泗洪县;泗洪城区第一街数码城多维数码科技,多维数码科技,"{'local_addr': '江苏省宿迁市泗洪县', 'province': '江苏省', 'city': '宿迁市', 'district': '泗洪县'}",江苏省宿迁市泗洪县,"['宿迁市', '泗洪县', '泗洪', '城区', '第一', '街', '数码城', '多维数码科技']"
0;;宿迁市;泗洪县;花园口店泗州中大街53号,泗州中大街53号,"{'local_addr': '江苏省宿迁市泗洪县', 'province': '江苏省', 'city': '宿迁市', 'district': '泗洪县'}",江苏省宿迁市泗洪县,"['宿迁市', '泗洪县', '花园口', '店', '泗州中大街53号']"
0;;宿迁市;泗洪县;青阳镇第一街二楼多维数码,多维数码科技,"{'local_addr': '江苏省宿迁市泗洪县', 'province': '江苏省', 'city': '宿迁市', 'district': '泗洪县'}",江苏省宿迁市泗洪县,"['宿迁市', '泗洪县', '青阳镇', '第一', '街', '二', '楼', '多', '维', '数码']"
0;;宿迁市;泗阳县;泗阳开发区明光路与淝光路交叉口极富动感,泗阳县开发区,"{'local_addr': '江苏省宿迁市泗阳县', 'province': '江苏省', 'city': '宿迁市', 'district': '泗阳县'}",江苏省宿迁市泗阳县,"['宿迁市', '泗阳县', '泗阳', '开发区', '明光路与淝光路交叉口', '极', '富', '动感']"
0;;常州市;天宁区;全区劳动西路23号第一建设公司大楼联通,劳动西路23,"{'local_addr': '江苏省常州市天宁区', 'province': '江苏省', 'city': '常州市', 'district': '天宁区'}",江苏省常州市天宁区,"['常州市', '天宁区', '全区', '劳动西路23', '号', '第一', '建设', '公司', '大楼', '联通']"
0;;常州市;天宁区;全区劳动西路32号中国联通,劳动西路32号,"{'local_addr': '江苏省常州市天宁区', 'province': '江苏省', 'city': '常州市', 'district': '天宁区'}",江苏省常州市天宁区,"['常州市', '天宁区', '全区', '劳动西路32号', '中国联通']"
0;;常州市;天宁区;全区劳动西路32号第一建设公司大楼联通,劳动西路32号,"{'local_addr': '江苏省常州市天宁区', 'province': '江苏省', 'city': '常州市', 'district': '天宁区'}",江苏省常州市天宁区,"['常州市', '天宁区', '全区', '劳动西路32号', '第一', '建设', '公司', '大楼', '联通']"
0;;常州市;天宁区;全区后周家村108号,后周家村108号,"{'local_addr': '江苏省常州市天宁区', 'province': '江苏省', 'city': '常州市', 'district': '天宁区'}",江苏省常州市天宁区,"['常州市', '天宁区', '全区', '后周家村108号']"
0;;常州市;天宁区;全区后周村108号,后周村94号,"{'local_addr': '江苏省常州市天宁区', 'province': '江苏省', 'city': '常州市', 'district': '天宁区'}",江苏省常州市天宁区,"['常州市', '天宁区', '全区', '后', '周村', '108', '号']"
